basePrice,demand,occupancy,weekend,season,leadDays,rating,finalPrice
4696,54,80,0,0,56,3.9,5905.0
5934,37,57,1,2,60,3.3,9069.0
4084,91,83,0,1,27,3.6,6057.0
1567,38,18,1,1,2,3.4,2341.0
3096,26,95,1,2,10,3.7,5001.0
5978,77,32,0,2,5,4.0,9526.0
1518,53,80,0,1,27,4.9,2108.0
4230,70,82,1,2,4,4.9,7572.0
5021,77,36,1,2,47,4.5,7910.0
2072,83,97,0,2,13,5.0,3497.0
3758,34,90,0,1,17,5.0,5301.0
4402,76,93,0,0,21,4.8,6067.0
2150,11,80,1,2,23,3.2,3135.0
4087,98,52,1,1,33,3.9,6274.0
4762,58,16,1,0,50,4.1,6087.0
2838,79,92,0,1,60,3.2,4167.0
5134,35,72,0,1,15,4.6,6900.0
4327,81,93,1,1,14,3.3,6904.0
3717,36,53,1,0,9,3.8,4808.0
5039,98,48,0,1,44,3.1,7126.0
2537,27,49,1,0,37,4.0,3150.0
5883,63,16,0,2,30,4.2,8496.0
5478,10,79,0,0,29,4.5,6596.0
4461,70,34,0,1,23,3.7,5959.0
4726,12,68,1,0,34,4.2,6149.0
2598,77,22,1,1,55,4.5,3786.0
3824,50,95,0,2,55,4.5,6054.0
2439,46,90,0,0,7,3.6,3334.0
5216,60,95,1,2,53,3.1,8604.0
4914,24,71,0,0,9,3.1,5680.0
2948,17,17,1,1,50,4.5,3679.0
2070,47,54,1,0,4,3.8,2988.0
4404,92,27,1,2,2,3.3,7593.0
4005,65,97,0,0,56,3.4,5460.0
2417,56,69,0,2,60,4.5,3629.0
3374,99,69,0,2,27,4.2,5511.0
3178,19,11,0,1,33,4.0,3724.0
2115,87,75,1,0,32,4.2,3006.0
3249,58,100,0,2,57,3.3,5157.0
5325,50,23,1,1,44,3.6,7266.0
5688,92,57,0,1,45,3.7,8213.0
3977,39,65,0,1,46,3.6,5181.0
5005,14,21,0,2,37,4.7,6485.0
4975,80,64,0,0,27,4.2,6652.0
2635,92,37,0,2,28,4.5,4078.0
5500,40,98,1,1,3,3.5,9049.0
1874,61,13,0,2,60,3.5,2676.0
1706,97,99,0,2,59,3.5,2713.0
2819,32,45,0,1,36,4.4,3651.0
2641,57,59,0,0,49,3.7,3292.0
4190,49,12,0,1,51,3.8,5366.0
4755,15,10,1,1,43,4.4,6222.0
1589,47,26,0,2,8,4.9,2095.0
5608,50,80,1,1,44,3.3,8424.0
4520,36,71,0,2,50,3.1,6626.0
3357,84,57,1,1,50,3.4,5035.0
2304,78,71,0,1,41,4.5,3370.0
2444,66,78,0,0,37,3.4,2969.0
4289,26,28,1,1,53,4.2,5747.0
5375,80,43,0,0,49,4.2,6807.0
3110,100,58,1,1,45,3.6,4938.0
4423,56,89,0,1,38,3.1,6280.0
5382,88,56,1,1,56,3.8,8290.0
4721,22,100,1,0,22,3.4,6322.0
5891,20,59,1,2,14,3.4,8687.0
3887,99,98,0,0,15,4.0,5479.0
2441,95,35,1,1,55,4.3,3946.0
4066,33,65,0,2,46,3.2,5907.0
2475,82,87,1,1,4,4.2,4292.0
2454,13,23,1,0,18,3.5,2828.0
2762,55,87,1,0,1,4.3,4505.0
2443,27,34,0,2,12,4.6,3552.0
3702,52,13,0,0,54,4.6,4288.0
4827,89,88,0,1,41,3.7,7172.0
5774,42,41,1,2,42,4.1,8808.0
3759,19,91,0,1,53,4.6,5073.0
3328,82,87,0,2,60,3.1,5202.0
2757,68,74,1,2,50,4.2,4708.0
1964,40,70,1,1,17,4.7,2944.0
4794,37,29,0,0,19,3.7,5415.0
2730,69,83,0,1,36,3.9,3919.0
4154,12,19,0,0,48,4.4,4459.0
2384,64,97,1,0,7,3.1,3662.0
5305,23,43,1,1,9,3.8,7123.0
5356,67,70,1,2,8,3.6,8949.0
4635,98,36,1,1,25,3.0,6894.0
2424,24,49,1,2,7,3.4,3677.0
3046,11,74,0,0,42,3.8,3616.0
2594,33,42,0,2,8,3.4,3708.0
3911,87,77,0,1,24,4.2,5849.0
4117,73,80,1,2,17,3.9,6735.0
2262,80,18,1,0,12,3.1,2946.0
3823,33,25,0,0,46,3.6,4221.0
5645,36,14,0,2,31,3.0,7630.0
4275,46,32,0,0,12,3.7,4902.0
4655,100,52,1,0,57,3.5,6710.0
5470,48,98,1,2,2,4.4,9857.0
3540,72,66,1,0,12,3.6,4860.0
2083,88,60,1,2,27,3.8,3419.0
5831,35,22,1,2,46,4.5,8667.0
3603,74,33,0,0,7,4.0,4637.0
3442,13,20,0,2,58,4.1,4645.0
5955,38,61,1,0,58,4.7,7816.0
1609,10,26,1,0,13,3.4,1866.0
1691,59,46,0,0,53,5.0,1995.0
2403,95,22,1,1,36,4.8,3776.0
2361,20,71,1,0,1,3.6,3322.0
2583,83,100,0,2,49,4.8,4316.0
2149,68,93,1,2,35,4.5,3717.0
5634,71,17,1,2,30,4.9,8949.0
5111,90,65,0,1,31,4.4,7452.0
2136,45,92,1,1,17,4.3,3218.0
2536,65,79,1,2,8,3.0,4261.0
5631,99,53,0,2,3,3.9,9619.0
3648,30,69,0,1,59,3.4,4927.0
5365,22,50,1,2,10,3.6,7961.0
4657,18,30,0,0,34,5.0,5197.0
5087,20,95,0,0,22,3.2,6250.0
4794,84,51,1,2,4,4.4,8552.0
5761,79,83,0,0,32,3.3,7811.0
3930,10,83,1,2,29,3.0,5851.0
3379,79,38,0,1,46,4.0,4777.0
5466,86,89,0,2,11,3.3,8847.0
5213,95,74,1,1,46,4.9,8427.0
5626,65,26,1,0,13,3.4,7101.0
5606,40,39,1,0,59,3.4,7100.0
3511,95,35,0,0,4,3.1,5058.0
4873,46,62,1,2,2,3.7,8286.0
3643,56,28,1,1,34,3.0,4825.0
4000,100,62,0,1,43,4.0,6070.0
2789,87,94,0,0,22,4.0,3946.0
2947,56,26,0,0,5,3.1,3877.0
4699,78,55,1,1,9,3.5,7076.0
3443,67,94,0,2,20,4.7,5343.0
4683,45,62,0,0,21,3.9,5813.0
4716,41,73,1,2,17,3.9,7434.0
4636,73,54,0,0,12,4.4,5933.0
4818,80,58,0,0,28,4.4,6539.0
4282,51,28,1,2,18,4.5,6615.0
2490,57,80,0,2,3,4.7,4218.0
3653,83,90,1,2,5,3.5,6635.0
1725,90,74,1,2,60,3.1,2809.0
2276,39,46,1,1,53,3.8,3235.0
4337,30,79,1,1,52,4.7,6156.0
2187,69,35,1,0,14,3.2,2936.0
2029,22,11,0,0,48,4.2,2246.0
4942,10,68,1,0,26,4.4,6394.0
3653,74,14,1,1,19,4.0,5315.0
2794,42,46,1,2,41,3.5,4359.0
3026,47,40,1,0,17,3.7,3829.0
4396,34,85,0,1,54,3.1,5777.0
4603,35,57,0,0,39,3.6,5479.0
3940,86,15,0,1,42,3.1,5314.0
5635,68,24,1,2,4,4.5,9655.0
5302,42,24,0,1,42,4.8,6978.0
2344,50,70,0,2,35,4.3,3417.0
1946,39,25,1,0,24,4.3,2518.0
5415,66,29,1,2,41,3.9,8199.0
4609,58,86,0,1,13,3.3,6547.0
2734,57,53,0,0,33,3.0,3401.0
1726,81,51,0,0,15,3.7,2077.0
5643,58,55,0,1,15,4.5,7864.0
4459,56,43,1,2,31,4.9,6954.0
3330,65,73,1,1,43,3.9,5026.0
5279,74,38,1,2,28,3.7,8472.0
1686,21,12,1,2,10,3.9,2344.0
4377,78,18,1,0,57,3.9,5760.0
4035,97,84,0,2,7,4.3,7226.0
3432,15,84,1,0,33,4.5,4586.0
4424,98,34,1,1,7,4.6,7401.0
2348,74,95,0,1,5,4.3,3980.0
3532,34,51,1,0,26,3.9,4486.0
2752,10,55,0,0,55,4.9,3295.0
3381,41,82,1,2,16,4.4,5501.0
1769,12,93,1,0,60,3.9,2382.0
3130,58,68,1,1,57,3.9,4559.0
5905,28,30,0,0,8,4.6,6853.0
4703,69,83,1,0,22,3.9,6742.0
3074,38,31,0,0,34,4.0,3772.0
4392,59,38,1,2,40,3.6,6827.0
3195,11,72,1,0,28,4.7,4100.0
4758,82,82,0,2,46,4.0,7580.0
4762,65,70,0,2,36,4.1,7334.0
2945,26,73,1,0,56,4.8,4046.0
1719,69,78,0,2,47,4.8,2800.0
1552,45,49,1,0,7,4.6,2281.0
3257,70,84,1,1,52,3.1,5087.0
3166,26,10,0,1,40,3.9,3747.0
4285,58,74,0,2,59,3.7,6463.0
2219,85,71,0,1,43,3.4,3165.0
1905,69,63,1,0,28,4.8,2792.0
3794,29,69,0,2,59,4.8,5669.0
1571,59,55,1,0,2,3.9,2245.0
3553,12,14,0,2,9,3.3,4464.0
2729,52,31,0,2,6,3.0,4167.0
3067,66,99,0,2,55,3.9,4791.0
5182,59,62,0,2,58,3.1,7714.0
4453,77,79,0,1,1,4.2,7271.0
5982,90,41,1,1,3,4.2,9949.0
2198,59,20,0,1,10,4.8,3010.0
2326,46,19,0,2,37,3.4,3062.0
1848,55,48,1,1,44,3.7,2613.0
5408,51,40,1,2,23,4.7,8247.0
1807,24,21,1,1,33,3.9,2369.0
4916,42,89,1,2,9,3.1,8062.0
3834,89,47,0,1,53,3.2,5589.0
4309,20,76,0,1,13,4.6,5778.0
5058,29,75,1,1,28,4.5,7342.0
5978,33,61,0,2,51,4.8,8773.0
4977,73,14,1,2,7,3.2,8122.0
4186,89,20,1,1,26,4.5,6262.0
4485,74,34,0,2,16,4.3,6493.0
1775,97,44,0,0,40,3.5,2075.0
4047,97,44,1,1,58,4.9,6311.0
4264,82,31,0,1,26,4.1,6141.0
1836,95,46,1,0,51,4.8,2819.0
3473,85,95,1,2,39,4.7,6210.0
4479,26,64,1,2,55,3.7,6812.0
5468,98,84,1,2,32,4.1,9728.0
2410,70,81,0,1,36,3.9,3442.0
3496,24,73,1,1,42,4.4,4884.0
4629,60,29,1,1,57,4.2,6553.0
5704,36,13,1,1,1,4.6,8258.0
5257,95,27,0,1,49,3.0,7489.0
1827,83,60,1,2,21,4.4,3110.0
3299,70,77,1,0,13,3.6,4578.0
1814,67,29,0,2,51,3.4,2614.0
5045,40,18,1,2,26,4.6,7486.0
2634,100,89,1,1,45,3.2,4418.0
4246,21,35,1,0,9,3.5,5340.0
3020,55,34,1,0,37,3.4,3991.0
1655,40,77,0,2,23,3.8,2530.0
3224,41,50,0,0,1,3.6,4280.0
4843,41,68,0,2,2,4.4,7826.0
2386,62,54,1,2,43,4.4,3846.0
4573,70,50,0,2,28,3.7,6882.0
4305,55,47,0,2,36,3.9,6283.0
2221,94,28,1,1,31,3.4,3267.0
2412,83,23,0,0,41,4.3,2923.0
4857,89,30,0,1,5,3.8,7371.0
2370,16,24,0,1,37,3.3,2679.0
5608,13,12,1,1,25,3.3,6976.0
1997,100,46,1,2,8,3.6,3318.0
3256,61,55,0,2,34,4.5,4943.0
2617,98,25,0,1,39,3.1,3655.0
4909,40,23,1,1,49,3.5,6669.0
4328,84,18,1,0,32,3.3,5769.0
3147,93,16,1,1,58,4.9,4906.0
4483,45,23,1,2,59,4.4,6906.0
1642,63,15,0,1,11,3.5,2080.0
4261,63,94,1,0,47,3.4,6166.0
4935,26,24,0,0,25,4.7,5537.0
3931,84,61,1,1,3,3.4,6366.0
3348,39,81,1,0,45,5.0,4685.0
4196,31,43,1,0,50,3.6,5186.0
3217,52,10,1,2,52,3.2,4645.0
4572,36,78,0,0,32,4.4,5661.0
2567,46,95,0,0,52,4.2,3274.0
4286,55,29,0,1,35,5.0,5907.0
5291,44,89,1,2,32,4.6,8546.0
2788,13,16,0,0,34,3.9,2932.0
5371,89,16,1,1,37,4.4,7778.0
3306,89,59,1,1,52,4.6,5119.0
3004,94,11,0,1,5,4.0,4381.0
4808,35,56,1,1,45,3.5,6792.0
4451,28,23,1,1,28,3.4,5705.0
1571,90,40,0,1,28,3.6,2358.0
3190,54,59,1,0,8,4.7,4225.0
2844,35,70,1,2,27,3.8,4326.0
4803,31,50,0,2,16,3.6,6804.0
4613,67,23,0,1,18,4.6,6385.0
2382,72,14,1,1,25,3.1,3292.0
5734,37,84,0,2,58,4.2,8663.0
4162,74,14,1,0,48,4.7,5412.0
3004,53,73,0,1,1,3.8,4510.0
3963,52,38,1,2,8,3.5,6047.0
4053,46,84,0,2,60,4.0,6070.0
2232,75,14,0,1,21,4.4,3106.0
3248,26,45,1,2,34,4.0,4920.0
5424,49,88,0,0,24,3.0,6827.0
1923,47,28,0,2,37,3.2,2425.0
4978,94,73,1,1,26,4.4,7922.0
3091,70,31,0,1,47,3.8,4289.0
5985,18,43,0,2,14,4.6,8253.0
5937,86,65,0,2,58,4.3,9527.0
1992,84,26,1,1,29,4.2,3117.0
1691,70,85,0,0,30,4.8,2360.0
1998,89,98,1,2,3,3.0,3826.0
2756,25,65,1,0,7,3.3,3801.0
3468,11,26,0,0,36,4.2,3860.0
5822,81,83,1,1,11,3.1,9067.0
3686,52,91,1,1,32,4.3,5579.0
2316,51,27,1,1,59,5.0,3504.0
4720,86,54,1,0,58,4.8,6785.0
2973,66,87,0,1,12,4.2,4266.0
2586,90,65,0,1,15,4.8,3896.0
5699,97,89,0,0,38,3.2,7844.0
3374,76,59,1,0,58,3.9,4600.0
2370,39,67,1,0,24,3.9,3117.0
3542,22,27,0,0,1,3.7,4200.0
1772,28,89,1,2,18,3.0,2713.0
2529,16,90,0,1,46,4.8,3296.0
4718,18,16,1,2,56,4.6,6831.0
5569,92,85,0,0,7,4.3,8703.0
2551,63,19,0,0,42,3.3,2853.0
5533,95,78,0,0,41,3.8,7868.0
3073,91,94,1,0,2,4.8,5179.0
4690,70,12,0,0,40,4.2,5648.0
5888,96,92,1,1,54,4.2,9528.0
5297,11,53,1,2,31,4.8,7720.0
4789,59,79,0,2,33,4.1,7386.0
5247,84,23,0,1,52,4.2,7203.0
3605,40,13,1,1,30,3.7,4778.0
1807,42,27,1,1,31,3.7,2474.0
4859,87,61,0,2,34,4.4,7628.0
4676,89,47,0,2,7,3.6,7794.0
2751,20,89,1,0,25,4.1,3646.0
4247,42,29,0,2,16,3.6,6152.0
3017,16,97,0,2,22,3.3,4152.0
2878,40,53,0,1,36,3.9,3832.0
3461,57,60,0,2,53,3.4,5139.0
5805,56,28,1,0,27,4.8,7612.0
4363,87,77,1,2,17,3.6,7438.0
4156,62,75,0,1,4,4.2,6661.0
3994,89,22,0,1,58,3.5,5502.0
5505,28,71,1,0,35,3.5,6977.0
5063,90,70,1,0,41,3.7,7390.0
2422,99,39,1,2,22,4.8,4054.0
5732,15,39,1,0,47,3.8,6848.0
5962,58,60,1,0,52,4.6,8216.0
4459,82,97,0,1,35,3.4,6672.0
1683,59,57,0,1,44,3.1,2256.0
4858,90,42,1,2,15,4.6,8049.0
2898,21,83,1,2,52,4.1,4392.0
4296,32,91,0,2,40,4.0,6503.0
2036,63,28,1,2,44,3.5,3114.0
2773,78,80,1,1,21,3.1,4318.0
4467,68,66,0,2,13,4.0,6779.0
4549,45,28,0,2,47,4.7,6352.0
2596,12,97,0,0,11,3.2,3075.0
2805,67,88,0,2,49,4.9,4488.0
2415,97,50,1,0,53,3.5,3400.0
4581,64,51,0,1,56,4.1,6328.0
5747,66,96,1,2,27,3.1,9379.0
2528,26,61,1,0,31,3.9,3435.0
3477,48,13,1,2,44,3.3,5012.0
4854,99,13,1,0,32,3.1,6418.0
4011,77,14,0,2,52,4.9,6043.0
1770,64,50,1,1,30,4.5,2517.0
2686,54,96,1,1,18,4.4,4189.0
5700,85,70,1,0,16,3.2,8020.0
5264,10,84,0,0,35,4.9,6342.0
3898,30,64,0,1,59,3.9,5099.0
5735,92,84,0,2,9,4.7,9391.0
5682,30,22,0,0,39,3.0,6275.0
3211,61,23,0,1,51,3.6,4327.0
3730,91,69,1,0,37,5.0,5464.0
1628,52,81,0,1,51,3.9,2300.0
2769,61,34,1,1,10,4.8,3898.0
5172,76,91,0,0,52,3.7,7042.0
3101,53,53,1,0,12,4.1,4225.0
5470,41,91,0,1,8,4.7,7762.0
5744,19,19,1,2,3,4.2,8878.0
2127,73,80,0,1,19,4.5,3101.0
5297,88,59,1,2,59,3.5,8748.0
3544,78,53,1,2,11,3.3,5715.0
5052,77,23,1,2,8,3.5,7821.0
3841,37,24,1,0,26,4.0,4763.0
4714,62,25,1,1,45,4.6,6645.0
1749,60,11,1,1,58,3.7,2134.0
4425,62,39,0,2,23,4.1,6614.0
2474,13,39,0,2,55,4.6,3360.0
2825,88,91,1,2,10,3.5,4884.0
2483,26,40,1,1,18,4.8,3352.0
2388,76,86,1,2,12,4.9,4063.0
4437,83,29,1,1,39,3.1,6363.0
3617,56,58,1,1,26,3.1,5357.0
4172,65,44,1,0,11,3.2,5480.0
2826,32,32,1,2,10,4.6,4068.0
1970,27,70,0,2,3,3.4,3136.0
3487,10,93,1,2,7,4.5,6001.0
1590,44,64,1,0,4,3.9,2304.0
2029,73,76,0,2,40,4.7,3371.0
5559,67,17,0,1,8,4.6,7431.0
4273,68,49,1,2,38,4.9,6933.0
3186,10,68,0,1,13,3.5,4016.0
1691,12,41,0,1,12,3.5,2104.0
3486,76,16,0,1,35,3.1,4690.0
5123,46,11,1,1,38,3.8,6953.0
3685,92,94,1,2,54,3.9,6477.0
5940,38,15,0,0,51,4.9,6794.0
2508,98,45,1,0,43,4.7,3700.0
5283,42,41,1,1,36,3.3,7251.0
5798,70,54,1,2,47,4.6,9317.0
5787,99,51,0,0,2,3.4,8465.0
3552,13,62,0,2,15,3.2,4770.0
4808,23,18,0,0,49,4.7,5168.0
3216,100,84,0,1,34,5.0,5172.0
1810,42,96,1,1,39,3.2,2368.0
2760,31,84,1,1,26,4.6,4135.0
5432,57,58,1,0,48,4.7,7340.0
4768,12,11,0,2,5,3.2,6581.0
2084,96,76,0,1,48,3.6,3163.0
4299,94,20,1,2,25,4.5,7208.0
1859,32,59,0,2,51,4.6,2762.0
4366,77,44,0,1,34,3.7,5958.0
3511,30,24,1,0,47,3.3,4210.0
5506,52,84,0,1,4,4.3,8508.0
3125,94,40,0,1,34,4.4,4293.0
4264,35,71,1,0,27,4.0,5653.0
2390,50,37,0,2,55,3.3,3318.0
2231,47,34,1,0,42,4.7,2970.0
5461,97,93,1,0,54,4.3,8330.0
4004,20,34,0,1,56,4.7,5162.0
2114,38,84,1,0,29,4.9,2954.0
5306,69,92,0,0,5,4.6,7962.0
3219,76,10,0,0,18,4.9,4148.0
3087,74,68,0,2,4,4.9,5304.0
3111,70,78,0,2,1,4.2,5456.0
2396,28,83,0,1,50,4.5,3154.0
1777,55,51,0,1,20,4.4,2223.0
3136,58,43,0,2,6,4.2,5043.0
3658,31,75,0,0,20,3.0,4501.0
3932,87,27,0,1,20,3.7,5308.0
5404,66,86,1,1,46,3.2,8235.0
4762,23,14,1,0,27,3.6,5406.0
2949,53,29,0,0,26,3.1,3427.0
6000,25,75,0,0,32,4.8,7364.0
2732,86,84,0,0,10,3.9,3819.0
5617,21,71,1,0,18,3.4,7109.0
2177,64,41,1,2,41,4.2,3417.0
4158,60,67,0,0,12,3.4,5319.0
3528,48,59,0,1,10,4.6,4848.0
5258,42,47,0,2,24,3.6,7528.0
3537,42,64,1,1,24,3.6,5171.0
4149,38,37,0,0,53,4.7,4975.0
2156,78,83,1,1,51,4.1,3614.0
1665,79,95,1,0,38,4.8,2546.0
2089,40,90,0,1,46,3.8,2949.0
4321,89,31,1,1,25,3.7,6417.0
5758,40,52,0,0,8,4.0,6910.0
2762,98,92,1,1,55,3.1,4350.0
1571,55,90,1,2,14,3.3,2507.0
5016,86,97,0,1,43,3.4,7682.0
5080,61,45,0,2,31,4.6,7427.0
1768,19,61,1,2,24,4.5,2822.0
3276,97,45,1,1,16,3.4,4990.0
3962,83,37,1,2,20,3.6,6274.0
2768,50,87,0,2,38,4.9,4281.0
2515,86,67,0,1,47,3.2,3691.0
4222,12,45,0,0,15,4.1,4727.0
2583,68,79,0,0,14,4.0,3608.0
5601,61,18,1,2,53,4.5,8647.0
1906,43,30,1,2,12,3.5,2891.0
4576,58,73,1,0,34,4.9,6499.0
2485,37,85,1,2,8,3.8,3971.0
5103,92,70,1,0,19,3.6,7400.0
5985,96,49,0,1,46,3.7,8662.0
2209,22,65,0,2,5,3.7,3430.0
4118,78,13,1,1,56,3.4,5846.0
2911,76,40,1,0,27,4.9,4165.0
2985,70,36,1,0,41,3.3,4069.0
4450,69,67,1,1,13,4.8,6741.0
4434,80,34,1,2,32,3.8,7182.0
5614,33,78,1,1,31,3.5,8088.0
2503,72,79,1,1,41,3.4,3819.0
3966,95,14,1,2,46,4.0,6419.0
3966,70,100,0,0,37,4.3,5492.0
3438,32,17,1,1,2,4.8,4995.0
3439,39,18,1,1,7,4.3,5191.0
3135,69,24,0,0,48,4.0,3802.0
3198,27,16,0,1,11,3.1,3891.0
3591,65,81,1,0,11,4.8,5168.0
3395,62,24,0,2,23,4.8,5030.0
5740,16,46,0,0,31,3.8,6535.0
4898,78,92,1,0,44,3.1,7229.0
2573,81,48,0,1,45,4.5,3608.0
3902,88,15,1,0,8,4.6,5489.0
4712,61,92,1,0,56,4.1,6743.0
5537,13,66,1,1,32,3.8,7491.0
2651,43,90,0,0,48,4.7,3465.0
3945,78,28,0,1,21,3.4,5312.0
3456,42,72,1,2,31,3.9,5407.0
5407,78,40,1,0,1,3.0,7980.0
2307,47,84,0,2,13,3.3,3543.0
1686,35,88,1,0,11,4.9,2362.0
2807,10,19,0,0,29,4.2,3117.0
3784,13,96,0,2,4,4.6,6059.0
2257,48,76,0,2,36,4.0,3444.0
5731,63,71,0,1,15,4.7,8232.0
5354,99,12,0,1,59,4.1,7623.0
5766,42,27,0,2,3,3.0,8542.0
3706,42,34,1,0,56,4.8,4717.0
5058,81,29,1,1,51,3.3,7583.0
3080,29,67,0,0,29,3.9,3671.0
2461,25,95,0,1,21,4.0,3208.0
5347,30,59,1,1,2,3.1,8302.0
5075,54,88,1,1,6,3.1,8193.0
2375,99,19,1,2,31,4.5,3888.0
3918,96,30,1,0,54,3.6,5534.0
5698,91,38,1,2,24,3.8,9398.0
2501,71,19,1,1,40,4.1,3496.0
4884,40,22,1,2,17,3.7,7425.0
5566,51,56,1,2,5,4.6,9623.0
4345,21,32,0,2,2,4.8,6520.0
2981,74,59,1,0,58,3.1,4001.0
4801,82,96,0,2,12,4.3,7919.0
2157,12,13,1,2,5,3.6,3409.0
4280,99,76,1,2,42,4.2,7417.0
1922,18,94,1,2,60,4.0,2839.0
5181,60,62,1,2,41,3.7,8227.0
5766,25,11,1,2,20,3.2,8036.0
4210,97,77,0,2,8,4.1,6727.0
1952,87,74,1,1,1,3.2,3352.0
3897,12,88,0,2,56,3.3,5621.0
3475,33,66,0,2,6,5.0,5504.0
3157,82,79,1,0,56,3.6,4656.0
4041,22,16,0,1,54,4.2,4786.0
4575,11,28,1,2,11,3.5,6299.0
4664,80,53,1,0,3,4.7,7117.0
4466,30,72,1,2,31,3.6,6813.0
3553,28,74,0,2,28,3.7,5215.0
1787,98,48,1,2,47,4.2,3060.0
4717,56,92,0,2,43,4.7,7345.0
5354,31,35,1,2,56,4.6,7950.0
2947,84,53,1,0,5,3.5,4681.0
2107,42,21,0,2,60,4.7,3031.0
3264,41,31,0,0,26,4.4,3676.0
2725,73,86,0,2,16,5.0,4532.0
2735,94,23,0,0,53,4.9,3777.0
2529,48,95,0,1,31,4.1,3608.0
4171,93,39,0,2,28,4.5,6468.0
5462,81,53,1,1,7,4.1,9002.0
4677,51,93,0,1,38,4.2,6673.0
5222,18,100,1,1,9,3.2,7597.0
2975,34,47,1,2,39,3.0,4367.0
4396,98,68,1,1,35,3.1,6994.0
2308,11,51,1,0,43,4.9,2878.0
2478,28,61,1,2,27,3.3,3682.0
3963,29,72,0,1,12,3.1,5223.0
2225,79,70,1,2,53,3.6,3677.0
4001,26,43,1,1,25,4.2,5422.0
4862,98,48,1,0,43,4.9,7088.0
2716,77,50,0,2,29,4.4,4174.0
5551,93,46,0,2,31,3.6,8554.0
3697,12,74,0,1,58,4.9,4782.0
4306,96,88,0,0,34,3.1,5988.0
2278,60,41,1,2,33,5.0,3647.0
2472,91,17,0,1,27,3.1,3387.0
4310,35,27,1,0,56,4.5,5420.0
3623,65,54,0,0,56,3.1,4635.0
2098,73,42,0,0,2,4.9,2858.0
4841,17,14,0,0,14,3.2,5220.0
1724,90,91,0,2,13,3.1,2658.0
2340,46,83,1,2,24,4.8,3953.0
3314,36,45,0,0,5,3.2,4309.0
2606,54,32,1,1,34,4.6,3672.0
1624,13,49,1,1,55,4.5,1963.0
4746,95,14,1,0,23,4.2,6331.0
4431,99,43,1,0,19,3.8,6244.0
5625,97,33,1,1,30,4.8,8727.0
4471,46,26,1,0,49,4.7,5667.0
3517,80,80,1,0,43,3.9,5105.0
3915,42,90,0,2,16,3.5,5858.0
4596,40,31,1,2,52,3.5,6840.0
3109,64,24,0,0,50,3.4,3555.0
2217,21,24,0,0,52,4.1,2408.0
5061,20,34,1,2,40,4.7,7495.0
2516,97,62,1,0,34,4.5,3961.0
5065,81,30,0,2,49,4.6,7745.0
5970,41,75,0,2,11,3.9,8847.0
3460,66,100,1,1,14,3.6,5368.0
2548,47,41,1,2,48,4.5,3987.0
2857,69,30,0,1,47,4.6,3809.0
4926,95,77,0,1,15,4.4,7485.0
1615,28,53,1,2,35,3.1,2436.0
3595,93,92,0,0,58,4.2,5073.0
3301,65,75,0,2,7,3.7,5610.0
3646,23,99,1,1,29,3.4,5297.0
3120,42,23,0,2,44,4.4,4311.0
4450,19,24,1,2,54,3.5,6259.0
5292,89,29,1,1,22,4.8,7891.0
4441,73,43,1,2,23,3.6,6935.0
2477,73,45,0,2,24,4.1,3800.0
4566,71,92,1,1,35,4.7,7426.0
2283,77,18,0,0,51,3.8,2997.0
1740,100,80,1,1,10,4.7,2970.0
3053,52,39,1,1,8,4.4,4427.0
2512,89,86,0,2,48,4.8,4174.0
1686,68,100,0,1,48,3.7,2622.0
3381,61,72,0,2,12,3.2,5074.0
1930,28,44,1,2,29,3.9,3057.0
1738,30,22,0,2,29,4.6,2375.0
3845,31,88,1,1,23,3.9,5663.0
1575,18,55,0,1,26,3.5,1983.0
2856,18,65,1,2,37,3.1,4361.0
3830,82,18,1,0,32,3.6,5077.0
3402,36,96,1,0,52,4.4,4759.0
5513,26,45,1,1,38,3.3,7334.0
3559,53,12,0,2,57,3.7,4906.0
1640,54,28,0,2,6,3.0,2616.0
3289,17,37,1,1,8,4.4,4328.0
5126,89,32,1,0,17,4.8,7181.0
1516,27,16,0,1,12,4.1,1841.0
5848,42,85,0,1,22,3.1,7939.0
1964,10,23,0,2,14,3.4,2637.0
5971,85,55,0,1,34,3.9,8618.0
3327,15,24,0,0,19,4.2,3702.0
4528,50,76,0,1,6,4.0,6997.0
2019,64,24,1,2,18,4.8,3159.0
1589,14,60,0,0,36,4.9,2020.0
4351,68,97,0,2,54,3.2,6749.0
4343,89,17,1,1,37,3.3,6300.0
3384,27,78,0,1,38,3.7,4519.0
5671,58,71,0,1,15,3.8,7748.0
2425,91,60,0,2,38,4.2,3991.0
5234,74,72,1,1,40,4.5,8060.0
2469,92,77,0,0,9,3.3,3368.0
2594,63,87,1,0,53,4.6,3815.0
4695,70,25,0,2,54,4.2,7110.0
2904,17,93,1,2,6,5.0,4824.0
4864,12,33,0,2,54,4.3,6570.0
5790,34,15,0,1,2,4.4,7905.0
5482,78,66,0,0,16,3.4,7230.0
5823,64,40,1,0,52,4.5,7940.0
5513,49,15,0,0,1,3.2,6974.0
4592,92,88,0,2,30,4.3,7578.0
5659,91,38,1,2,60,3.1,9039.0
3574,59,76,1,1,48,3.2,5243.0
1784,42,84,1,2,33,3.2,2914.0
2687,27,12,0,0,1,3.1,3122.0
5469,66,37,1,1,39,3.6,7940.0
4465,25,83,0,2,16,5.0,6776.0
5819,89,57,1,2,17,3.7,9553.0
